date,case,matched_after,both_clients,roa_clients,rov_clients,neither_clients
2024-03-26-00,RoVISTA,0.545685648604575,0.032928689069210954,0.6581588377840156,0.040680136879421326,0.2682323362673521
2024-03-27-00,RoVISTA,0.5456148985916646,0.034497771710541004,0.6537498003581044,0.041200384366855344,0.27055204356449936
