date,case,matched_after,both_clients,roa_clients,rov_clients,neither_clients
2024-02-02-00,RoVISTA,0.44138717511026837,0.017208204656291984,0.5957639476746991,0.012868174979638986,0.3741596726893699
2024-02-03-00,RoVISTA,0.44937508110619784,0.01695422192243142,0.6000185197285416,0.011720568366021684,0.3713066899830057
2024-02-04-00,RoVISTA,0.4490464313807667,0.016813168002875238,0.603694885319227,0.011364443465561543,0.36812750321233606
