49709
6939
58511
51088
12779
34019
38880
31019
20953
63927
7713
1140
263009
199524
1103
5394
39591
39120
12859
34968
24875
8283
42541
29467
34224
47147
37468
16552
39122
60501
3267
37100
34288
13237
43376
20766
36236
42861
24482
45352
56665
64271
14907
51185
50304
199938
25091
49605
48362
15547
20562
34177
12637
57463
15435
31424
25220
29075
50673
30132
10026
37497
9304
25160
3252
57111
50763
39351
28917
8758
50300
18106
30844
46997
38001
29140
52320
203900
47441
852
41327
24961
48292
24516
8492
48526
49375
49463
14840
20764
32097
20932
11708
19016
28792
28260
59605
23106
61955
36351
267613
7575
53828
8218
1798
63956
3280
28634
17639
58057
3303
266534
16347
13786
43607
28220
327960
200130
49697
61568
37697
3130
5413
49752
43578
25227
198290
